seed,eval_version,model,label,task_key,experiment_id,independent_measure_pair,dependent_measure,category,n,n0,n1,true_value_t0,true_value_t1,model_value_t0,model_value_t1,true_ate,true_ate_normalized,ate_hat,ate_error,ate_abs_err,ate_squared_err,error,abs_error,squared_error,fixed_policy_value_abs_err,policy_selected_arm,oracle_best_arm,policy_value_hat,policy_value_true,oracle_policy_value,policy_value_abs_err,policy_regret,pehe,pehe_supported
43,2,scm_causal,SCM-Causal,694203||Control vs. Treatment||completion,694203,Control vs. Treatment,completion,Control,508,242,266,0.8099173553719008,0.7631578947368421,0.8149072842335138,0.7758222564937561,-0.04675946063505865,-0.04675946063505865,-0.03908502773975764,0.007674432895301009,0.007674432895301009,5.889692026447823e-05,0.007674432895301009,0.007674432895301009,5.889692026447823e-05,0.008827145309263484,0,0,0.8149072842335138,0.8099173553719008,0.8099173553719008,0.00498992886161298,0.0,,0
43,2,scm_causal,SCM-Causal,694244||Control vs. Treatment||completion,694244,Control vs. Treatment,completion,Control,26,15,11,0.7333333333333333,0.5454545454545454,0.7279040996844952,0.6583055349496695,-0.18787878787878787,-0.18787878787878787,-0.06959856473482573,0.11828022314396214,0.11828022314396214,0.013990211186985476,0.11828022314396214,0.11828022314396214,0.013990211186985476,0.05914011157198107,0,0,0.7279040996844952,0.7333333333333333,0.7333333333333333,0.005429233648838072,0.0,,0
43,2,scm_causal,SCM-Causal,714180||Control vs. Treatment||completion,714180,Control vs. Treatment,completion,Control,157,76,81,0.618421052631579,0.7037037037037037,0.7179738913372065,0.7346491722544287,0.08528265107212474,0.08528265107212474,0.016675280917222257,-0.06860737015490248,0.06860737015490248,0.004706971239571803,-0.06860737015490248,0.06860737015490248,0.004706971239571803,0.06524915362817624,1,1,0.7346491722544287,0.7037037037037037,0.7037037037037037,0.030945468550724997,0.0,,0
43,2,scm_causal,SCM-Causal,754873||Control vs. Treatment||completion,754873,Control vs. Treatment,completion,Control,472,228,244,0.6798245614035088,0.6352459016393442,0.72292677022643,0.6637804710258872,-0.04457865976416453,-0.04457865976416453,-0.05914629920054282,-0.014567639436378288,0.014567639436378288,0.00021221611874832393,-0.014567639436378288,0.014567639436378288,0.00021221611874832393,0.03581838910473212,0,0,0.72292677022643,0.6798245614035088,0.6798245614035088,0.04310220882292126,0.0,,0
43,2,scm_causal,SCM-Causal,796926||Control vs. Treatment||completion,796926,Control vs. Treatment,completion,Control,955,492,463,0.7947154471544715,0.8056155507559395,0.8113557346204189,0.7965372934391362,0.01090010360146798,0.01090010360146798,-0.014818441181282727,-0.025718544782750707,0.025718544782750707,0.0006614435457423536,-0.025718544782750707,0.025718544782750707,0.0006614435457423536,0.012859272391375354,0,1,0.8113557346204189,0.7947154471544715,0.8056155507559395,0.016640287465947368,0.01090010360146798,,0
43,2,scm_causal,SCM-Causal,800112||Control vs. Treatment||completion,800112,Control vs. Treatment,completion,Control,557,269,288,0.6468401486988847,0.5902777777777778,0.6528856698657709,0.6068573819884706,-0.05656237092110694,-0.05656237092110694,-0.04602828787730029,0.010534083043806652,0.010534083043806652,0.00011096690557381482,0.010534083043806652,0.010534083043806652,0.00011096690557381482,0.011312562688789496,0,0,0.6528856698657709,0.6468401486988847,0.6468401486988847,0.00604552116688617,0.0,,0
43,2,scm_causal,SCM-Causal,803956||Control vs. Treatment||completion,803956,Control vs. Treatment,completion,Control,954,478,476,0.7552301255230126,0.7289915966386554,0.7885326329517165,0.8003552194911229,-0.026238528884357182,-0.026238528884357182,0.011822586539406377,0.03806111542376356,0.03806111542376356,0.0014486485073010522,0.03806111542376356,0.03806111542376356,0.0014486485073010522,0.052333065140585666,1,0,0.8003552194911229,0.7289915966386554,0.7552301255230126,0.07136362285246745,0.026238528884357182,,0
43,2,rcgan,RCGAN,694143||Control vs. Treatment||completion,694143,Control vs. Treatment,completion,Control,855,404,451,0.7326732673267327,0.6917960088691796,0.7497159545184576,0.7265228806880483,-0.04087725845755308,-0.04087725845755308,-0.02319307383040936,0.017684184627143718,0.017684184627143718,0.0003127303859269062,0.017684184627143718,0.017684184627143718,0.0003127303859269062,0.02588477950529683,0,0,0.7497159545184576,0.7326732673267327,0.7326732673267327,0.01704268719172497,0.0,,0
43,2,rcgan,RCGAN,694165||Control vs. Treatment||completion,694165,Control vs. Treatment,completion,Control,505,259,246,0.8185328185328186,0.8495934959349594,0.8498321835357364,0.8406608959235767,0.0310606774021408,0.0310606774021408,-0.009171287612159684,-0.040231965014300486,0.040231965014300486,0.0016186110089118984,-0.040231965014300486,0.040231965014300486,0.0016186110089118984,0.020115982507150243,0,1,0.8498321835357364,0.8185328185328186,0.8495934959349594,0.031299365002917856,0.0310606774021408,,0
43,2,rcgan,RCGAN,694197||Control vs. Treatment||completion,694197,Control vs. Treatment,completion,Control,1831,931,900,0.6079484425349087,0.6366666666666667,0.6437096254608138,0.6413512216898212,0.028718224131758063,0.028718224131758063,-0.002358403770992612,-0.031076627902750675,0.031076627902750675,0.0009657568018060219,-0.031076627902750675,0.031076627902750675,0.0009657568018060219,0.020222868974529795,0,1,0.6437096254608138,0.6079484425349087,0.6366666666666667,0.03576118292590513,0.028718224131758063,,0
