experiment_id,student_id,release_date,due_date,start_time,end_time,assignment_session_count,pretest_problem_count,pretest_correct,pretest_time_on_task,pretest_average_first_response_time,pretest_session_count,assigned_condition,condition_time_on_task,condition_average_first_response_or_request_time,condition_problem_count,condition_total_correct,condition_total_correct_after_wrong_response,condition_total_correct_after_tutoring,condition_total_answers_before_tutoring,condition_total_attempt_count,condition_total_hints_available,condition_total_hints_given,condition_total_scaffold_problems_available,condition_total_scaffold_problems_given,condition_total_explanations_available,condition_total_explanations_given,condition_total_answers_given,condition_session_count,posttest_problem_count,posttest_correct,posttest_time_on_task,posttest_average_first_response_time,posttest_session_count,assistments_reference_assignment_log_id
PSATNCQ,9498,2020-06-07 13:00:00+00:00,,2020-08-08 06:08:38.371000+00:00,2020-09-02 02:42:22.304000+00:00,3,,,,,,Control 1,2147431.961,306743.773857143,7.0,3.0,1.0,,6.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,3993604
PSATNCQ,9524,2020-06-07 13:00:00+00:00,,2020-07-01 02:22:20.018000+00:00,2020-07-01 02:44:58.719000+00:00,1,,,,,,Treatment 1,1322.922,172.1476,5.0,3.0,1.0,,4.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,3947628
PSATNCQ,10030,2020-06-07 13:00:00+00:00,,2020-06-23 19:09:21.626000+00:00,2020-06-23 19:11:58.224000+00:00,1,,,,,,Control 1,136.942,45.6436666666667,3.0,3.0,,,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,3942522
PSATNCQ,10043,2020-06-07 13:00:00+00:00,,2020-09-13 18:12:21.151000+00:00,2020-09-15 02:49:59.569000+00:00,4,,,,,,Treatment 3,117417.306,2891.36191666667,13.0,7.0,5.0,5.0,12.0,22.0,0.0,0.0,44.0,14.0,0.0,0.0,0.0,5.0,,,,,,5252507
PSATNCQ,10066,2020-06-07 13:00:00+00:00,,2020-08-10 02:00:15.188000+00:00,2020-08-10 02:06:51.549000+00:00,1,,,,,,Treatment 1,365.715,121.893666666667,3.0,3.0,,,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,3994043
PSATNCQ,10084,2020-06-07 13:00:00+00:00,,2020-06-30 17:42:02.982000+00:00,2020-06-30 18:06:39.416000+00:00,1,,,,,,Treatment 1,1445.049,155.709142857143,7.0,5.0,2.0,2.0,7.0,11.0,7.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,,3947468
PSATNCQ,10093,2020-06-07 13:00:00+00:00,,2020-07-28 14:44:36.081000+00:00,2020-07-28 15:07:55.704000+00:00,1,,,,,,Control 1,1366.471,63.6344285714286,7.0,3.0,1.0,,7.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,,3974209
PSATNCQ,10097,2020-06-07 13:00:00+00:00,,2020-07-13 18:11:36.253000+00:00,2020-07-14 19:53:23.790000+00:00,3,,,,,,Control 1,92479.395,10261.472,9.0,5.0,3.0,,8.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,,,,,,3955532
PSATNCQ,10098,2020-06-07 13:00:00+00:00,,2020-07-02 18:27:22.971000+00:00,2020-07-02 18:36:10.852000+00:00,1,,,,,,Treatment 1,509.069,91.7008,5.0,3.0,1.0,1.0,5.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,,3948693
PSATNCQ,10102,2020-06-07 13:00:00+00:00,,2020-09-04 00:42:44.412000+00:00,2020-09-04 01:00:44.940000+00:00,1,,,,,,Control 1,1035.717,110.242125,8.0,6.0,2.0,,8.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,4777877
PSATNCQ,10132,2020-06-07 13:00:00+00:00,,2020-08-01 23:04:34.877000+00:00,2020-08-01 23:49:24.080000+00:00,1,,,,,,Treatment 3,2574.66,322.329857142857,7.0,5.0,2.0,2.0,7.0,7.0,0.0,0.0,24.0,8.0,0.0,0.0,0.0,1.0,,,,,,3981616
PSATNCQ,10141,2020-06-07 13:00:00+00:00,,2020-06-20 12:10:30.756000+00:00,,4,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,3938610
PSATNCQ,10159,2020-06-07 13:00:00+00:00,,2020-07-11 00:36:14.294000+00:00,2020-07-22 13:54:33.495000+00:00,3,,,,,,Control 1,998270.86,118154.9526,5.0,3.0,1.0,,5.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,,,,,,3954097
PSATNCQ,10220,2020-06-07 13:00:00+00:00,,2020-06-09 06:17:54.717000+00:00,2020-06-09 07:06:47.347000+00:00,2,,,,,,Treatment 1,2893.562,119.74825,4.0,3.0,1.0,1.0,4.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,3857910
PSATNCQ,10256,2020-06-07 13:00:00+00:00,,2020-07-28 16:55:42.717000+00:00,2020-07-28 17:15:36.915000+00:00,1,,,,,,Treatment 1,1146.01,208.9748,5.0,3.0,1.0,1.0,4.0,9.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,,3974650
