seed,eval_version,model,label,task_key,experiment_id,independent_measure_pair,dependent_measure,category,n,n0,n1,true_value_t0,true_value_t1,model_value_t0,model_value_t1,true_ate,true_ate_normalized,ate_hat,ate_error,ate_abs_err,ate_squared_err,error,abs_error,squared_error,fixed_policy_value_abs_err,policy_selected_arm,oracle_best_arm,policy_value_hat,policy_value_true,oracle_policy_value,policy_value_abs_err,policy_regret,pehe,pehe_supported
42,2,scm_causal,SCM-Causal,PSA25TA||No Emotion vs. Emotion||posttest,PSA25TA,No Emotion vs. Emotion,posttest,No Emotion,841,203,638,0.3891625615763547,0.3667711598746082,0.3377164099077549,0.3883869837920816,-0.022391401701746527,-0.038470497233966075,0.050670573884326664,0.07306197558607319,0.07306197558607319,0.005338052276539955,0.07306197558607319,0.07306197558607319,0.005338052276539955,0.036530987793036596,1,0,0.3883869837920816,0.3667711598746082,0.3891625615763547,0.02161582391747341,0.022391401701746527,,0
42,2,scm_causal,SCM-Causal,PSA29FC||No Emotion vs. Emotion||posttest,PSA29FC,No Emotion vs. Emotion,posttest,No Emotion,370,80,290,0.5125,0.5344827586206896,0.5062105333482897,0.5313824627850506,0.021982758620689657,0.05067615297369901,0.025171929436760943,0.003189170816071285,0.003189170816071285,1.0170810494080786e-05,0.003189170816071285,0.003189170816071285,1.0170810494080786e-05,0.00469488124367462,1,1,0.5313824627850506,0.5344827586206896,0.5344827586206896,0.0031002958356389776,0.0,,0
42,2,scm_causal,SCM-Causal,PSA2KMP||Non-Adaptive vs. Adaptive||posttest,PSA2KMP,Non-Adaptive vs. Adaptive,posttest,Non-Adaptive,1982,1038,944,0.3930635838150289,0.3728813559322034,0.40673230707224395,0.4095505792365666,-0.020182227882825532,-0.0312389406693572,0.002818272164322677,0.02300050004714821,0.02300050004714821,0.0005290230024188648,0.02300050004714821,0.02300050004714821,0.0005290230024188648,0.025168973280789125,1,0,0.4095505792365666,0.3728813559322034,0.3930635838150289,0.03666922330436323,0.020182227882825532,,0
42,2,scm_causal,SCM-Causal,PSA2KMQ||Non-Adaptive vs. Adaptive||posttest,PSA2KMQ,Non-Adaptive vs. Adaptive,posttest,Non-Adaptive,356,174,182,0.25862068965517243,0.24725274725274726,0.2959222257807014,0.26817518941472085,-0.011367942402425169,-0.05835514768115547,-0.027747036365980526,-0.016379093963555358,0.016379093963555358,0.00026827471906697555,-0.016379093963555358,0.016379093963555358,0.00026827471906697555,0.029111989143751266,0,0,0.2959222257807014,0.25862068965517243,0.25862068965517243,0.037301536125528945,0.0,,0
42,2,scm_causal,SCM-Causal,PSA2KNM||Non-Motivational vs. Motivational||posttest,PSA2KNM,Non-Motivational vs. Motivational,posttest,Non-Motivational,1433,485,948,0.32783505154639175,0.339662447257384,0.2685322412143449,0.312439390769474,0.011827395710992228,0.025609749332295057,0.043907149555129144,0.032079753844136916,0.032079753844136916,0.0010291106067004173,0.032079753844136916,0.032079753844136916,0.0010291106067004173,0.043262933409978416,1,1,0.312439390769474,0.339662447257384,0.339662447257384,0.027223056487909958,0.0,,0
42,2,scm_causal,SCM-Causal,PSA2KNP||Non-Motivational vs. Motivational||posttest,PSA2KNP,Non-Motivational vs. Motivational,posttest,Non-Motivational,397,143,254,0.32867132867132864,0.2755905511811024,0.36957033094891373,0.30750482208482566,-0.05308077749022627,-0.07139551839412404,-0.06206550886408807,-0.008984731373861798,0.008984731373861798,8.072539786045652e-05,-0.008984731373861798,0.008984731373861798,8.072539786045652e-05,0.036406636590654184,0,0,0.36957033094891373,0.32867132867132864,0.32867132867132864,0.040899002277585084,0.0,,0
42,2,scm_causal,SCM-Causal,PSA2KNR||Non-Motivational vs. Motivational||posttest,PSA2KNR,Non-Motivational vs. Motivational,posttest,Non-Motivational,2033,1045,988,0.6392344497607656,0.6427125506072875,0.5993752017492622,0.6085822935240408,0.003478100846521892,0.011502358571231889,0.00920709177477863,0.005728990928256739,0.005728990928256739,3.2821337056048006e-05,0.005728990928256739,0.005728990928256739,3.2821337056048006e-05,0.036994752547375054,1,1,0.6085822935240408,0.6427125506072875,0.6427125506072875,0.034130257083246685,0.0,,0
42,2,scm_causal,SCM-Causal,PSA2KPV||Non-Adaptive vs. Adaptive||posttest,PSA2KPV,Non-Adaptive vs. Adaptive,posttest,Non-Adaptive,749,343,406,0.33527696793002915,0.3054187192118227,0.31477374292024785,0.3155000531307368,-0.02985824871820647,-0.037298377237549835,0.0007263102104889674,0.030584558928695438,0.030584558928695438,0.0009354152448628439,0.030584558928695438,0.030584558928695438,0.0009354152448628439,0.015292279464347719,1,0,0.3155000531307368,0.3054187192118227,0.33527696793002915,0.010081333918914137,0.02985824871820647,,0
42,2,scm_causal,SCM-Causal,PSA2KQB||Non-Motivational vs. Motivational||posttest,PSA2KQB,Non-Motivational vs. Motivational,posttest,Non-Motivational,319,153,166,0.6470588235294118,0.5903614457831325,0.6143050238630241,0.6670996208549667,-0.056697377746279254,-0.1012749566534129,0.052794596991942555,0.10949197473822181,0.10949197473822181,0.011988492532075403,0.10949197473822181,0.10949197473822181,0.011988492532075403,0.054745987369110904,1,0,0.6670996208549667,0.5903614457831325,0.6470588235294118,0.07673817507183411,0.056697377746279254,,0
42,2,scm_causal,SCM-Causal,PSA52JK||Multiple Choice vs. Fill-In||posttest,PSA52JK,Multiple Choice vs. Fill-In,posttest,Multiple Choice,2336,1192,1144,0.41778523489932884,0.4519230769230769,0.4054504551299631,0.4270122867740997,0.03413784202374809,0.0729026861987091,0.02156183164413661,-0.01257601037961148,0.01257601037961148,0.00015815603706809567,-0.01257601037961148,0.01257601037961148,0.00015815603706809567,0.018622784959171496,1,1,0.4270122867740997,0.4519230769230769,0.4519230769230769,0.024910790148977235,0.0,,0
