problem_id,problem_part,scaffold_id,problem_type_id
PRA6E5N,1,1187073.0,
PRA6EXG,1,1186629.0,
PRA6EXN,1,0.0,5.0
PRA6EWY,1,1186602.0,
PRA6EXC,1,1186621.0,
PRA6EXV,1,1186654.0,
PRA6EYG,1,0.0,5.0
PRA6EYV,1,1186719.0,
PRA6EWU,1,1186594.0,
PRA6EX4,1,1186669.0,
PRA6EYM,1,0.0,5.0
PRA6E2N,1,1186830.0,
PRA6E2N,1,1186831.0,
PRA6E28,1,1186865.0,
PRA6E58,1,1187135.0,
PRA6EYB,1,0.0,5.0
PRA6EXN,1,1186640.0,
PRA6E5X,1,1187100.0,
PRA6EYE,1,1186690.0,
PRA6EXJ,1,1186633.0,
PRA6EWV,1,0.0,5.0
PRA6EXH,1,1186631.0,
PRA6E3E,1,0.0,5.0
PRA6E3S,1,0.0,5.0
PRA6E6E,1,1187159.0,
PRA6E6E,1,1187160.0,
PRA6E2C,1,1186802.0,
PRA6E2F,1,1186811.0,
PRA6E2V,1,1186851.0,
PRA6E2V,1,1186852.0,
PRA6EXK,1,1186635.0,
PRA6EYG,1,1186694.0,
PRA6EX5,1,1186671.0,
PRA6EYB,1,1186684.0,
PRA6EYA,1,1186682.0,
PRA6E4A,1,1186956.0,
PRA6E4A,1,1186957.0,
PRA6E3D,1,1186880.0,
PRA6E3D,1,1186881.0,
PRA6E2H,1,1186817.0,
PRA6E2H,1,1186818.0,
PRA6E32,1,1186932.0,
PRA6E3X,1,1186923.0,
PRA6E2B,1,1186800.0,
PRA6E2J,1,1186820.0,
PRA6E3G,1,1186889.0,
PRA6E3G,1,1186890.0,
PRA6E6Q,1,0.0,5.0
PRA6E6Q,1,1187196.0,
PRA6E6Q,1,1187197.0,
PRA6E6Q,1,1187198.0,
PRA6E6U,1,1187214.0,
PRA6E6U,1,1187215.0,
PRA6E6T,1,1187209.0,
PRA6E6T,1,1187210.0,
PRA6E6T,1,1187211.0,
PRA6E58,1,1187136.0,
PRA6E58,1,1187137.0,
PRA6E4Y,1,1187018.0,
PRA6E4Y,1,1187019.0,
PRA6E4Y,1,1187020.0,
PRA6E5K,1,1187065.0,
PRA6E5T,1,1187083.0,
PRA6E5T,1,1187084.0,
PRA6E3B,1,1186874.0,
PRA6E3B,1,1186875.0,
PRA6E2K,1,1186825.0,
PRA6EWW,1,1186598.0,
PRA6E5G,1,1187053.0,
PRA6E5G,1,1187054.0,
PRA6E5G,1,1187055.0,
PRA6E5D,1,1187041.0,
PRA6E5D,1,1187042.0,
PRA6E5D,1,1187043.0,
PRA6E5H,1,1187057.0,
PRA6E5H,1,1187058.0,
PRA6E5H,1,1187059.0,
PRA6EXB,1,1186619.0,
PRA6E6D,1,1187155.0,
PRA6E56,1,1187127.0,
PRA6E56,1,1187128.0,
PRA6E6Y,1,1187229.0,
PRA6E2E,1,1186808.0,
PRA6EYQ,1,1186709.0,
PRA6EXR,1,0.0,5.0
PRA6EXR,1,1186646.0,
PRA6EXM,1,1186637.0,
PRA6EZ4,1,0.0,5.0
PRA6E3W,1,1186920.0,
PRA6E2F,1,1186812.0,
PRA6EZ3,1,0.0,5.0
PRA6EZ3,1,1186774.0,
PRA6E35,1,0.0,5.0
PRA6EZY,1,0.0,5.0
PRA6E6Y,1,1187230.0,
PRA6E29,1,1186868.0,
PRA6E29,1,1186869.0,
PRA6E39,1,1186953.0,
PRA6E3S,1,1186907.0,
PRA6EX7,1,1186675.0,
PRA6EYU,1,1186717.0,
PRA6EXF,1,1186627.0,
PRA6E55,1,1187124.0,
PRA6E55,1,1187125.0,
PRA6E57,1,1187132.0,
PRA6E57,1,1187133.0,
PRA6EZ7,1,1186786.0,
PRA6EZ7,1,1186787.0,
PRA6E2M,1,1186827.0,
PRA6E2M,1,1186828.0,
PRA6E2D,1,1186806.0,
PRA6E4B,1,1186960.0,
PRA6EZ9,1,1186793.0,
PRA6E6Y,1,1187231.0,
PRA6EWV,1,1186596.0,
PRA6E3S,1,1186908.0,
PRA6E5Y,1,1187104.0,
PRA6E4X,1,1187014.0,
PRA6E4X,1,1187015.0,
PRA6E4X,1,1187016.0,
PRA6E4U,1,1187002.0,
PRA6E2A,1,0.0,5.0
PRA6EX2,1,1186665.0,
PRA6EX9,1,1186679.0,
PRA6E6N,1,1187190.0,
PRA6E35,1,1186941.0,
PRA6E35,1,1186942.0,
PRA6EZ3,1,1186775.0,
PRA6E2R,1,1186839.0,
PRA6E3C,1,1186877.0,
PRA6EYM,1,1186703.0,
PRA6E2R,1,1186840.0,
PRA6EW3,1,1186608.0,
PRA6E28,1,1186866.0,
PRA6E5M,1,1187069.0,
PRA6E2T,1,1186846.0,
PRA6E3E,1,1186883.0,
PRA6E3E,1,1186884.0,
PRA6EW2,1,1186606.0,
PRA6E6A,1,1187143.0,
PRA6E6A,1,1187144.0,
PRA6E6A,1,1187145.0,
PRA6E3A,1,1186872.0,
PRA6E5E,1,1187045.0,
PRA6E62,1,1187238.0,
PRA6E62,1,1187239.0,
PRA6E5M,1,1187070.0,
PRA6E5M,1,1187071.0,
PRA6E63,1,1187241.0,
PRA6E63,1,1187242.0,
PRA6E63,1,1187243.0,
PRA6E6Z,1,1187235.0,
PRA6E39,1,1186954.0,
PRA6E2J,1,1186821.0,
PRA6E4V,1,1187008.0,
PRA6E2C,1,1186803.0,
PRA6EZY,1,1186765.0,
PRA6EZY,1,1186766.0,
PRA6EYP,1,1186707.0,
PRA6EZ4,1,1186777.0,
PRA6E5E,1,1187046.0,
PRA6E5E,1,1187047.0,
PRA6E5K,1,1187066.0,
PRA6E5K,1,1187067.0,
PRA6EZX,1,1186763.0,
PRA6E34,1,1186939.0,
PRA6E2E,1,1186809.0,
PRA6EZZ,1,1186769.0,
PRA6E6X,1,1187225.0,
PRA6E2A,1,1186796.0,
PRA6E2A,1,1186797.0,
PRA6E36,1,1186944.0,
PRA6E33,1,1186935.0,
PRA6E33,1,1186936.0,
PRA6E3F,1,1186886.0,
PRA6E3F,1,1186887.0,
PRA6E5N,1,1187074.0,
PRA6E5N,1,1187075.0,
PRA59FA,1,0.0,1.0
PRA588M,1,0.0,4.0
PRA589C,1,0.0,4.0
PRA5887,1,0.0,4.0
PRA5887,1,1180095.0,
PRA5893,1,0.0,4.0
PRA5893,1,1180295.0,
PRA59AG,1,0.0,4.0
PRA59AG,1,1180312.0,
PRA59A6,1,0.0,4.0
PRA5889,1,0.0,4.0
PRA5896,1,0.0,4.0
PRA5896,1,1180296.0,
PRA59AB,1,0.0,4.0
PRA59A3,1,0.0,4.0
PRA588Z,1,0.0,4.0
PRA59FE,1,0.0,1.0
PRA7ZCX,1,0.0,1.0
PRA7ZCW,1,0.0,1.0
PRA588N,1,0.0,4.0
PRA59JW,1,0.0,4.0
PRA588U,1,0.0,4.0
PRA588P,1,0.0,4.0
PRA589B,1,0.0,4.0
PRA589S,1,0.0,4.0
PRA59AS,1,0.0,4.0
PRA588W,1,0.0,4.0
PRA589H,1,0.0,4.0
PRA589P,1,0.0,4.0
PRA59AR,1,0.0,4.0
PRA59AB,1,1180303.0,
PRA59JH,1,0.0,4.0
PRA59JJ,1,0.0,4.0
PRA59JN,1,0.0,4.0
PRA59JP,1,0.0,4.0
PRA59JQ,1,0.0,4.0
PRA59JR,1,0.0,4.0
PRA59JS,1,0.0,4.0
PRA59JT,1,0.0,4.0
PRA59A6,1,1180317.0,
PRA59A3,1,1180315.0,
PRA588Z,1,1180083.0,
PRA589X,1,0.0,4.0
PRA589X,1,1180292.0,
PRA5899,1,0.0,4.0
PRA5899,1,1180301.0,
PRA59AW,1,0.0,4.0
PRA59AW,1,1180313.0,
PRA5882,1,0.0,4.0
PRA589Y,1,0.0,4.0
PRA589Y,1,1180293.0,
PRA59AE,1,0.0,4.0
PRA59AE,1,1180304.0,
PRA59A4,1,0.0,4.0
PRA59A4,1,1180316.0,
PRA5889,1,1180099.0,
PRA59JX,1,0.0,4.0
PRA59JY,1,0.0,4.0
PRA59JZ,1,0.0,4.0
PRA59JK,1,0.0,4.0
PRA59JM,1,0.0,4.0
PRA589E,1,0.0,4.0
PRA5882,1,1180085.0,
PRA59JU,1,0.0,4.0
PRA59JV,1,0.0,4.0
PRA589U,1,0.0,4.0
PRA59AU,1,0.0,4.0
PRA589A,1,0.0,4.0
PRA589M,1,0.0,4.0
PRA59AK,1,0.0,4.0
PRAQ6WF,1,0.0,4.0
PRAQ6W4,1,0.0,13.0
PRAQ6YD,1,0.0,13.0
PRAQ6WH,1,0.0,4.0
PRAQ6WG,1,0.0,4.0
PRAQ6W5,1,0.0,13.0
PRAQ6YE,1,0.0,13.0
PRAQ6W6,1,0.0,13.0
PRAQ6YF,1,0.0,4.0
PRAQ6YJ,1,0.0,4.0
PRAQ6YM,1,0.0,4.0
PRAQ6YY,1,0.0,4.0
PRAQ6YU,1,0.0,13.0
PRAQ6WY,1,0.0,4.0
PRAQ6XB,1,0.0,4.0
PRAQ6XJ,1,0.0,4.0
PRAQ6YW,1,0.0,4.0
PRA,1,0.0,
PRAQ6WU,1,0.0,13.0
PRAQ6YV,1,0.0,4.0
PRAQ6XV,1,0.0,13.0
PRAQ6YB,1,0.0,13.0
PRAQ6Y7,1,0.0,4.0
PRAQ6WR,1,0.0,4.0
PRAQ6XW,1,0.0,13.0
PRAQ6WS,1,0.0,4.0
PRAQ6YR,1,0.0,4.0
PRAQ6WT,1,0.0,4.0
PRAQ6ZH,1,0.0,4.0
PRAQ6WX,1,0.0,4.0
PRAQ6W8,1,0.0,13.0
PRAQ6Y4,1,0.0,4.0
PRAQ6XZ,1,0.0,13.0
PRAQ6ZN,1,0.0,13.0
PRAQ6YS,1,0.0,4.0
PRAQ6XK,1,0.0,4.0
PRAQ6XU,1,0.0,4.0
PRAQ6WP,1,0.0,4.0
PRAQ6YK,1,0.0,13.0
PRAQ6XD,1,0.0,13.0
PRAQ6YN,1,0.0,4.0
PRAQ6X2,1,0.0,13.0
PRAQ6YQ,1,0.0,4.0
PRAQ6WZ,1,0.0,4.0
PRAQ6Y8,1,0.0,13.0
PRAQ6Y3,1,0.0,4.0
PRAQ6ZD,1,0.0,4.0
PRAQ6XH,1,0.0,4.0
PRAQ6WW,1,0.0,4.0
PRAQ6YA,1,0.0,4.0
PRAQ6YH,1,0.0,4.0
PRAQ6XX,1,0.0,13.0
PRAQ6WV,1,0.0,4.0
PRAQ6WJ,1,0.0,4.0
PRAQ6XT,1,0.0,4.0
PRAQ6Y6,1,0.0,4.0
PRAQ6X5,1,0.0,13.0
PRAQ6XQ,1,0.0,13.0
PRAQ6XM,1,0.0,13.0
PRAQ6ZF,1,0.0,13.0
PRAQ6XN,1,0.0,4.0
PRAQ6ZA,1,0.0,13.0
PRAQ6YC,1,0.0,4.0
PRAQ6W3,1,0.0,4.0
PRA4PJD,1,0.0,1.0
PRA3WBV,1,0.0,13.0
PRA3WAU,1,0.0,13.0
PRA3V9E,1,0.0,13.0
PRA3WBE,1,0.0,13.0
PRA4PJK,1,0.0,5.0
PRA3SZM,1,0.0,5.0
PRA3SZA,1,0.0,5.0
PRA3V95,1,0.0,13.0
PRA3V9Z,1,0.0,5.0
PRA3WAB,1,0.0,5.0
PRA4PJF,1,0.0,5.0
PRA4PJG,1,0.0,5.0
PRA3WAY,1,0.0,13.0
PRA3WCD,1,0.0,13.0
PRA3WBF,1,0.0,5.0
PRA3WBT,1,0.0,13.0
PRA3WBJ,1,0.0,13.0
PRA3WCJ,1,0.0,13.0
PRA3WAF,1,0.0,13.0
PRA3WAA,1,0.0,13.0
PRA3V9N,1,0.0,13.0
PRA3WA3,1,0.0,13.0
PRA3WAD,1,0.0,13.0
PRA3V92,1,0.0,13.0
PRA3WCE,1,0.0,13.0
PRA3V9K,1,0.0,13.0
PRA3V98,1,0.0,13.0
PRA3WCA,1,0.0,13.0
PRA3V9M,1,0.0,13.0
PRA3WCF,1,0.0,13.0
PRA3WBQ,1,0.0,5.0
PRA3WCM,1,0.0,13.0
PRA3WBB,1,0.0,5.0
PRA3WAS,1,0.0,13.0
PRA3WAX,1,0.0,13.0
PRA3V93,1,0.0,5.0
PRA3WBX,1,0.0,13.0
PRA4PJN,1,0.0,13.0
PRA4PJP,1,0.0,5.0
PRA3WBY,1,0.0,13.0
PRA3WBR,1,0.0,13.0
PRA3WB3,1,0.0,13.0
PRA3V99,1,0.0,5.0
PRA3WBW,1,0.0,13.0
PRA3V9W,1,0.0,5.0
PRA3WCB,1,0.0,13.0
PRA3WAE,1,0.0,5.0
PRA3WBU,1,0.0,13.0
PRA3V9R,1,0.0,13.0
PRA3WA6,1,0.0,5.0
PRA4PJM,1,0.0,5.0
PRA3WCK,1,0.0,13.0
PRA3WBH,1,0.0,13.0
PRA3V96,1,0.0,5.0
PRA3V9S,1,0.0,13.0
PRA3WBZ,1,0.0,13.0
PRA3WAK,1,0.0,13.0
PRA3WA8,1,0.0,13.0
PRA3WCG,1,0.0,13.0
PRA3WAM,1,0.0,13.0
PRA3WAC,1,0.0,13.0
PRA3WAJ,1,0.0,13.0
PRA3V9Q,1,0.0,13.0
PRA3WAH,1,0.0,13.0
PRA3V94,1,0.0,13.0
PRA3WBC,1,0.0,5.0
PRA3WAT,1,0.0,13.0
PRA3WB8,1,0.0,5.0
PRA3WBG,1,0.0,13.0
PRA3V9H,1,0.0,13.0
PRA3V9T,1,0.0,13.0
PRA3WB4,1,0.0,13.0
PRA3WA2,1,0.0,13.0
PRA3WBA,1,0.0,13.0
PRA3WB2,1,0.0,13.0
PRA3V9U,1,0.0,13.0
PRA3WA9,1,0.0,13.0
PRA3WBS,1,0.0,13.0
PRA3WB6,1,0.0,13.0
PRA3V9V,1,0.0,13.0
PRA3WA5,1,0.0,5.0
PRA3WAR,1,0.0,13.0
PRA3WBK,1,0.0,13.0
PRA3WAW,1,0.0,13.0
PRA3V9F,1,0.0,13.0
PRA3WBP,1,0.0,13.0
PRA3V9G,1,0.0,13.0
PRA3WAP,1,0.0,13.0
PRA3WA4,1,0.0,13.0
PRA3V9Y,1,0.0,13.0
PRA3WAQ,1,0.0,13.0
PRA3WCC,1,0.0,13.0
PRA3WB9,1,0.0,5.0
PRA3V9X,1,0.0,13.0
PRA3WAV,1,0.0,13.0
PRA3V9J,1,0.0,13.0
PRA3WBN,1,0.0,5.0
PRA3WBM,1,0.0,13.0
PRA3WAN,1,0.0,13.0
PRA3V97,1,0.0,13.0
PRA3WBD,1,0.0,5.0
PRA3WAZ,1,0.0,13.0
PRA3WCH,1,0.0,13.0
PRA3V9P,1,0.0,13.0
PRA3WB7,1,0.0,13.0
PRA3WAG,1,0.0,13.0
PRA3WB5,1,0.0,5.0
PRA3WA7,1,0.0,5.0
PRA4QQX,1,0.0,1.0
PRA4QJZ,1,0.0,1.0
PRA4QPA,1,0.0,13.0
PRA4QPB,1,0.0,5.0
PRA4QPC,1,0.0,5.0
PRA4QQY,1,0.0,1.0
PRA547E,1,0.0,1.0
PRA4QPD,1,0.0,5.0
PRA4QPE,1,0.0,5.0
PRA4QPF,1,0.0,13.0
PRA4QPG,1,0.0,5.0
PRA4QPH,1,0.0,5.0
PRA4QPJ,1,0.0,13.0
PRA4QPK,1,0.0,13.0
PRA4QJ2,1,0.0,1.0
PRA4QPM,1,0.0,5.0
PRA4QPN,1,0.0,5.0
PRA4QPP,1,0.0,5.0
PRA4QPQ,1,0.0,5.0
PRA4QPR,1,0.0,13.0
PRA4QPS,1,0.0,13.0
PRA4QPT,1,0.0,13.0
PRA4QPU,1,0.0,13.0
PRA4QPV,1,0.0,13.0
PRA4QPW,1,0.0,13.0
PRA4J6B,1,0.0,4.0
PRA3W2K,1,0.0,13.0
PRA3W2Z,1,0.0,4.0
PRA3Y4N,1,0.0,13.0
PRA4P3F,1,0.0,1.0
PRA4MXE,1,0.0,4.0
PRA4MXH,1,0.0,4.0
PRA4MXJ,1,0.0,4.0
PRA4MXJ,1,1176558.0,
PRA4MXM,1,0.0,4.0
PRA4MXP,1,0.0,5.0
PRA4MXQ,1,0.0,5.0
PRA3W2K,1,1115738.0,
PRA3Y46,1,0.0,13.0
PRA3W2Z,1,1115740.0,
PRA3Y46,1,1115735.0,
PRA3Y5B,1,0.0,13.0
PRA3Y6Y,1,0.0,5.0
PRA3Y6Y,1,1115413.0,
PRA3W6J,1,0.0,13.0
PRA3W5G,1,0.0,13.0
PRA3W5M,1,0.0,13.0
PRA4MXH,1,1176557.0,
PRA4MXE,1,1176556.0,
PRA4MXQ,1,1176561.0,
PRA4MXR,1,0.0,5.0
PRA4MXR,1,1176562.0,
PRA4MXT,1,0.0,5.0
PRA4MXT,1,1176563.0,
PRA4MXU,1,0.0,5.0
PRA4MXU,1,1176564.0,
PRA4MXV,1,0.0,4.0
PRA55VM,1,0.0,4.0
PRA55VM,1,1176333.0,
PRA55VN,1,0.0,4.0
PRA55VP,1,0.0,4.0
PRA55VQ,1,0.0,4.0
PRA4MXM,1,1176559.0,
PRA4MXP,1,1176560.0,
PRA3Y4N,1,1115741.0,
PRA3W6J,1,1115743.0,
PRA3W5G,1,1115745.0,
PRA3W5M,1,1115746.0,
PRA3Y4P,1,0.0,13.0
PRA55VR,1,0.0,4.0
PRA55VS,1,0.0,4.0
PRA55VT,1,0.0,4.0
PRA55VU,1,0.0,4.0
PRA55VV,1,0.0,4.0
PRA55VW,1,0.0,4.0
PRA55VX,1,0.0,4.0
PRA55VY,1,0.0,4.0
PRA55VZ,1,0.0,4.0
PRA55V2,1,0.0,4.0
PRA55V3,1,0.0,4.0
PRA55V4,1,0.0,4.0
PRA55V5,1,0.0,4.0
PRA55V6,1,0.0,4.0
PRA55V7,1,0.0,4.0
PRA55V8,1,0.0,4.0
PRA55V9,1,0.0,4.0
PRA55WA,1,0.0,4.0
PRA55WB,1,0.0,4.0
PRA55WC,1,0.0,4.0
PRA55WD,1,0.0,4.0
PRA55WE,1,0.0,4.0
PRA55WF,1,0.0,4.0
PRA55WG,1,0.0,4.0
PRA55WH,1,0.0,4.0
PRA55WJ,1,0.0,4.0
PRA55WK,1,0.0,4.0
PRA55WM,1,0.0,4.0
PRA55WN,1,0.0,4.0
PRA55WP,1,0.0,4.0
PRA55WQ,1,0.0,4.0
PRA55WR,1,0.0,4.0
PRA55WS,1,0.0,4.0
PRA55WT,1,0.0,4.0
PRA55WU,1,0.0,4.0
PRA55WV,1,0.0,4.0
PRA55WW,1,0.0,4.0
PRA55WX,1,0.0,4.0
PRA55WY,1,0.0,4.0
PRA55WZ,1,0.0,4.0
PRA55W2,1,0.0,4.0
PRA55W3,1,0.0,4.0
PRA55W4,1,0.0,4.0
PRA55W5,1,0.0,4.0
PRA55W6,1,0.0,4.0
PRA55W7,1,0.0,4.0
PRA55W8,1,0.0,4.0
PRA55W9,1,0.0,4.0
PRA55XA,1,0.0,4.0
PRA55XB,1,0.0,4.0
PRA55XC,1,0.0,4.0
PRA55XD,1,0.0,4.0
PRA55XE,1,0.0,5.0
PRA55XF,1,0.0,5.0
PRA55XG,1,0.0,5.0
PRA55XH,1,0.0,5.0
PRA55XJ,1,0.0,5.0
PRA55XK,1,0.0,5.0
PRA55XM,1,0.0,5.0
PRA55XN,1,0.0,5.0
PRA55XP,1,0.0,5.0
PRA55XQ,1,0.0,5.0
PRA55XR,1,0.0,5.0
PRA55XS,1,0.0,5.0
PRA55XT,1,0.0,5.0
PRA55XU,1,0.0,5.0
PRA55XV,1,0.0,5.0
PRA55XW,1,0.0,5.0
PRA55XX,1,0.0,5.0
PRA55XY,1,0.0,5.0
PRA55XZ,1,0.0,5.0
PRA55X2,1,0.0,5.0
PRA55X3,1,0.0,5.0
PRA55X4,1,0.0,5.0
PRA55X5,1,0.0,5.0
PRA55X6,1,0.0,5.0
PRA55X7,1,0.0,5.0
PRA55X8,1,0.0,5.0
PRA55X9,1,0.0,5.0
PRA55YA,1,0.0,5.0
PRA55YB,1,0.0,5.0
PRA55YC,1,0.0,5.0
PRA55YD,1,0.0,5.0
PRA55YE,1,0.0,5.0
PRA55YF,1,0.0,5.0
PRA55YG,1,0.0,5.0
PRA55YH,1,0.0,5.0
PRA55YJ,1,0.0,5.0
PRA55YJ,1,1176515.0,
PRA55YK,1,0.0,5.0
PRA55YM,1,0.0,5.0
PRA55YN,1,0.0,5.0
PRA55YP,1,0.0,5.0
PRA55YQ,1,0.0,5.0
PRA55YR,1,0.0,5.0
PRA55YS,1,0.0,5.0
PRA55YT,1,0.0,5.0
PRA55YU,1,0.0,5.0
PRA55YV,1,0.0,5.0
PRA55YW,1,0.0,5.0
PRA55YX,1,0.0,5.0
PRA55YY,1,0.0,5.0
PRA55YZ,1,0.0,5.0
PRA55Y2,1,0.0,5.0
PRA55Y3,1,0.0,5.0
PRA55Y4,1,0.0,5.0
PRA55Y5,1,0.0,5.0
PRA55Y6,1,0.0,5.0
PRA55Y7,1,0.0,5.0
PRA3Y4P,1,1115749.0,
PRA55VP,1,1176337.0,
PRA4MXV,1,1176565.0,
PRA3Y5B,1,1115769.0,
PRA55VU,1,1176347.0,
PRA55V3,1,1176361.0,
PRA55V4,1,1176363.0,
PRA55V6,1,1176367.0,
PRA55VN,1,1176335.0,
PRA55VQ,1,1176339.0,
PRA55VR,1,1176341.0,
PRA55VS,1,1176343.0,
PRA55VT,1,1176345.0,
PRA55VV,1,1176349.0,
PRA55VW,1,1176351.0,
PRA55VY,1,1176355.0,
PRA55V5,1,1176365.0,
PRA55V7,1,1176369.0,
PRA55V9,1,1176373.0,
PRA55WA,1,1176375.0,
PRA55WB,1,1176377.0,
PRA55WC,1,1176379.0,
PRA55WF,1,1176385.0,
PRA55WG,1,1176387.0,
PRA55WH,1,1176389.0,
PRA55WJ,1,1176391.0,
PRA55WK,1,1176393.0,
PRA55WM,1,1176395.0,
PRA55WP,1,1176399.0,
PRA55WQ,1,1176401.0,
PRA55WR,1,1176403.0,
PRA55WS,1,1176405.0,
PRA55WT,1,1176407.0,
PRA55WU,1,1176409.0,
PRA55WY,1,1176417.0,
PRA55W2,1,1176421.0,
PRA55W6,1,1176429.0,
PRA55W7,1,1176431.0,
PRA55W8,1,1176433.0,
PRA55W9,1,1176435.0,
PRA55XA,1,1176437.0,
PRA55XB,1,1176439.0,
PRA55XC,1,1176441.0,
PRA55XD,1,1176443.0,
PRA55XF,1,1176447.0,
PRA55XG,1,1176449.0,
PRA55XN,1,1176459.0,
PRA55XT,1,1176469.0,
PRA55XU,1,1176471.0,
PRA55XV,1,1176473.0,
PRA55XW,1,1176475.0,
PRA55XX,1,1176477.0,
PRA55XY,1,1176479.0,
PRA55XZ,1,1176481.0,
PRA55X2,1,1176483.0,
PRA55X3,1,1176485.0,
PRA55X4,1,1176487.0,
PRA55X5,1,1176489.0,
PRA55X7,1,1176493.0,
PRA55X8,1,1176495.0,
PRA55X9,1,1176497.0,
PRA55YC,1,1176503.0,
PRA55YD,1,1176505.0,
PRA55YE,1,1176507.0,
PRA55YF,1,1176509.0,
PRA55YG,1,1176511.0,
PRA55YH,1,1176513.0,
PRA55YK,1,1176517.0,
PRA55YM,1,1176519.0,
PRA55YN,1,1176521.0,
PRA55YP,1,1176523.0,
PRA55YQ,1,1176525.0,
PRA55YR,1,1176527.0,
PRA55YS,1,1176529.0,
PRA55YT,1,1176531.0,
PRA55YU,1,1176533.0,
PRA55YV,1,1176535.0,
PRA55YW,1,1176537.0,
PRA55YX,1,1176539.0,
PRA55YY,1,1176541.0,
PRA55YZ,1,1176543.0,
PRA55Y2,1,1176545.0,
PRA55Y4,1,1176549.0,
PRA55Y5,1,1176551.0,
PRA55Y6,1,1176553.0,
PRA55Y7,1,1176555.0,
PRA55VX,1,1176353.0,
PRA55VZ,1,1176357.0,
PRA55W3,1,1176423.0,
PRA55XH,1,1176451.0,
PRA55XJ,1,1176453.0,
PRA55XP,1,1176461.0,
PRA55XS,1,1176467.0,
PRA55WV,1,1176411.0,
PRA55WX,1,1176415.0,
PRA55W4,1,1176425.0,
PRA55W5,1,1176427.0,
PRA55XE,1,1176445.0,
PRA55XR,1,1176465.0,
PRA55X6,1,1176491.0,
PRA55YA,1,1176499.0,
PRA55Y3,1,1176547.0,
PRA55V2,1,1176359.0,
PRA55V8,1,1176371.0,
PRA55WD,1,1176381.0,
PRA55WE,1,1176383.0,
PRA55XK,1,1176455.0,
PRA55XQ,1,1176463.0,
PRA55YB,1,1176501.0,
PRA55WN,1,1176397.0,
PRA55WW,1,1176413.0,
PRA55WZ,1,1176419.0,
PRA55XM,1,1176457.0,
PRA4ZMM,1,0.0,1.0
PRA4EUW,1,0.0,1.0
PRA4KFZ,1,0.0,1.0
PRA39EK,1,0.0,1.0
PRA39EM,1,0.0,1.0
PRA39EN,1,0.0,1.0
PRA4KF2,1,0.0,1.0
PRA4EUX,1,0.0,1.0
PRA4EUY,1,0.0,1.0
PRA4EUZ,1,0.0,1.0
PRA4EU2,1,0.0,1.0
PRA4EU3,1,0.0,1.0
PRA4EU4,1,0.0,1.0
PRA4EU5,1,0.0,1.0
PRA4EU6,1,0.0,1.0
PRA4EU7,1,0.0,1.0
PRA4EU8,1,0.0,1.0
PRA4EU9,1,0.0,1.0
PRA4EVA,1,0.0,1.0
PRA4EVB,1,0.0,1.0
PRA4EVC,1,0.0,1.0
PRA4EVD,1,0.0,1.0
PRA4EVE,1,0.0,1.0
PRA4EVF,1,0.0,1.0
PRA4EVG,1,0.0,1.0
PRA4EVH,1,0.0,1.0
PRA4EVJ,1,0.0,1.0
PRA4EVK,1,0.0,1.0
PRA4EVM,1,0.0,1.0
PRA4EVN,1,0.0,1.0
PRA39GG,1,0.0,1.0
PRA39GH,1,0.0,1.0
PRA39EP,1,0.0,1.0
PRA39GJ,1,0.0,1.0
PRA39GK,1,0.0,1.0
PRA39GM,1,0.0,1.0
PRA39GN,1,0.0,1.0
PRA39GP,1,0.0,1.0
PRA39GQ,1,0.0,1.0
PRA39GR,1,0.0,1.0
PRA39GS,1,0.0,1.0
PRA39EQ,1,0.0,1.0
PRA39ER,1,0.0,1.0
PRA39ES,1,0.0,1.0
PRA39ET,1,0.0,1.0
PRA39EU,1,0.0,1.0
PRA39EV,1,0.0,1.0
PRA39EW,1,0.0,1.0
PRA39EX,1,0.0,1.0
PRA39GT,1,0.0,1.0
PRA39GU,1,0.0,1.0
PRA39GV,1,0.0,1.0
PRA39GW,1,0.0,1.0
PRA4EVP,1,0.0,1.0
PRA4EVQ,1,0.0,1.0
PRA39EY,1,0.0,1.0
PRA39GX,1,0.0,1.0
PRA39GY,1,0.0,1.0
PRA39GZ,1,0.0,1.0
PRA39G2,1,0.0,1.0
PRA39G3,1,0.0,1.0
PRA39G4,1,0.0,1.0
PRA39G5,1,0.0,1.0
PRA39EZ,1,0.0,1.0
PRA39E2,1,0.0,1.0
PRA39E3,1,0.0,1.0
PRA39E4,1,0.0,1.0
PRA39E5,1,0.0,1.0
PRA39E6,1,0.0,1.0
PRA4EVR,1,0.0,1.0
PRA4EVS,1,0.0,1.0
PRA4EVT,1,0.0,1.0
PRA4EVU,1,0.0,1.0
PRA4EVV,1,0.0,1.0
PRA4EVW,1,0.0,1.0
PRA4EVX,1,0.0,1.0
PRA4EVY,1,0.0,1.0
PRA4EVZ,1,0.0,1.0
PRA4EV2,1,0.0,1.0
PRA4EV3,1,0.0,1.0
PRA4EV4,1,0.0,1.0
PRA4EV5,1,0.0,1.0
PRA4EV6,1,0.0,1.0
PRA4EV7,1,0.0,1.0
PRA4EV8,1,0.0,1.0
PRA4EV9,1,0.0,1.0
PRA4EWA,1,0.0,1.0
PRA4EWB,1,0.0,1.0
PRA4EWC,1,0.0,1.0
PRA4EWD,1,0.0,1.0
PRA5EW7,1,0.0,4.0
PRA4Z3J,1,0.0,5.0
PRA4Z6N,1,0.0,4.0
PRA42CW,1,0.0,4.0
