seed,eval_version,model,label,task_key,experiment_id,independent_measure_pair,dependent_measure,category,n,n0,n1,true_value_t0,true_value_t1,model_value_t0,model_value_t1,true_ate,true_ate_normalized,ate_hat,ate_error,ate_abs_err,ate_squared_err,error,abs_error,squared_error,fixed_policy_value_abs_err,policy_selected_arm,oracle_best_arm,policy_value_hat,policy_value_true,oracle_policy_value,policy_value_abs_err,policy_regret,pehe,pehe_supported
43,2,diffusion,Diffusion,263115||Control vs. Experiment||completion,263115,Control vs. Experiment,completion,Control,754,370,384,0.8324324324324325,0.8203125,0.6918698419626574,0.6089641864483173,-0.012119932432432479,-0.012119932432432479,-0.08290565551434015,-0.07078572308190767,0.07078572308190767,0.005010618592228516,-0.07078572308190767,0.07078572308190767,0.005010618592228516,0.17595545201072887,0,0,0.6918698419626574,0.8324324324324325,0.8324324324324325,0.14056259046977504,0.0,,0
43,2,diffusion,Diffusion,293151||Control vs. Experiment||completion,293151,Control vs. Experiment,completion,Control,1259,649,610,0.8628659476117103,0.8754098360655738,0.6644200331829577,0.6181508761914217,0.01254388845386345,0.01254388845386345,-0.046269156991536,-0.05881304544539945,0.05881304544539945,0.003458974314562621,-0.05881304544539945,0.05881304544539945,0.003458974314562621,0.22785243715145231,0,1,0.6644200331829577,0.8628659476117103,0.8754098360655738,0.1984459144287526,0.01254388845386345,,0
43,2,diffusion,Diffusion,303899||Control vs. Experiment||completion,303899,Control vs. Experiment,completion,Control,1917,956,961,0.9361924686192469,0.9292403746097815,0.7314220064309468,0.6642051382368284,-0.006952094009465393,-0.006952094009465393,-0.06721686819411843,-0.060264774184653036,0.060264774184653036,0.003631843007527223,-0.060264774184653036,0.060264774184653036,0.003631843007527223,0.2349028492806266,0,0,0.7314220064309468,0.9361924686192469,0.9361924686192469,0.20477046218830008,0.0,,0
43,2,diffusion,Diffusion,377658||Control vs. Experiment||completion,377658,Control vs. Experiment,completion,Control,429,201,228,0.9701492537313433,0.9473684210526315,0.763722808766754,0.6849636975979749,-0.022780832678711782,-0.022780832678711782,-0.0787591111687791,-0.05597827849006731,0.05597827849006731,0.0031335676627115326,-0.05597827849006731,0.05597827849006731,0.0031335676627115326,0.23441558420962294,0,0,0.763722808766754,0.9701492537313433,0.9701492537313433,0.20642644496458928,0.0,,0
43,2,diffusion,Diffusion,377938||Control vs. Experiment||completion,377938,Control vs. Experiment,completion,Control,426,215,211,0.9255813953488372,0.919431279620853,0.7508704673516359,0.7100105106550763,-0.0061501157279841845,-0.0061501157279841845,-0.04085995669655962,-0.034709840968575434,0.034709840968575434,0.0012047730600637976,-0.034709840968575434,0.034709840968575434,0.0012047730600637976,0.19206584848148905,0,0,0.7508704673516359,0.9255813953488372,0.9255813953488372,0.17471092799720134,0.0,,0
43,2,crn,CRN,226210||Control vs. Experiment||completion,226210,Control vs. Experiment,completion,Control,1185,607,578,0.6803953871499177,0.6349480968858131,0.7023956170061972,0.6634582261998945,-0.045447290264104545,-0.045447290264104545,-0.03893739080630276,0.006509899457801782,0.006509899457801782,4.2378790950687934e-05,0.006509899457801782,0.006509899457801782,4.2378790950687934e-05,0.025255179585180476,0,0,0.7023956170061972,0.6803953871499177,0.6803953871499177,0.022000229856279585,0.0,,0
43,2,crn,CRN,237447||Control vs. Experiment||completion,237447,Control vs. Experiment,completion,Control,692,329,363,0.9848024316109423,0.9586776859504132,0.9657386382880239,0.9630075796491149,-0.026124745660529025,-0.026124745660529025,-0.0027310586389089897,0.023393687021620035,0.023393687021620035,0.0005472645924655137,0.023393687021620035,0.023393687021620035,0.0005472645924655137,0.011696843510810018,0,0,0.9657386382880239,0.9848024316109423,0.9848024316109423,0.01906379332291841,0.0,,0
43,2,crn,CRN,241501||Control vs. Experiment||completion,241501,Control vs. Experiment,completion,Control,381,188,193,0.8936170212765957,0.8497409326424871,0.8693677847153871,0.8689451843421916,-0.043876088634108634,-0.043876088634108634,-0.00042260037319552524,0.04345348826091311,0.04345348826091311,0.0018882056420413133,0.04345348826091311,0.04345348826091311,0.0018882056420413133,0.021726744130456555,0,0,0.8693677847153871,0.8936170212765957,0.8936170212765957,0.024249236561208587,0.0,,0
43,2,crn,CRN,241622||Control vs. Experiment||completion,241622,Control vs. Experiment,completion,Control,627,338,289,0.8816568047337278,0.8373702422145328,0.8741930120489434,0.8572584331701056,-0.04428656251919494,-0.04428656251919494,-0.016934578878837758,0.02735198364035718,0.02735198364035718,0.0007481310090623668,0.02735198364035718,0.02735198364035718,0.0007481310090623668,0.01367599182017859,0,0,0.8741930120489434,0.8816568047337278,0.8816568047337278,0.007463792684784365,0.0,,0
43,2,crn,CRN,243393||Control vs. Experiment||completion,243393,Control vs. Experiment,completion,Control,1797,910,887,0.7329670329670329,0.7170236753100339,0.7460586980905676,0.7436025510181901,-0.015943357656999058,-0.015943357656999058,-0.0024561470723775125,0.013487210584621545,0.013487210584621545,0.00018190484935392745,0.013487210584621545,0.013487210584621545,0.00018190484935392745,0.01983527041584543,0,0,0.7460586980905676,0.7329670329670329,0.7329670329670329,0.013091665123534657,0.0,,0
43,2,crn,CRN,246482||Control vs. Experiment||completion,246482,Control vs. Experiment,completion,Control,457,225,232,0.7333333333333333,0.7413793103448276,0.7645044639804431,0.7459660703295952,0.008045977011494343,0.008045977011494343,-0.018538393650847973,-0.026584370662342316,0.026584370662342316,0.0007067287635128068,-0.026584370662342316,0.026584370662342316,0.0007067287635128068,0.0178789453159387,0,1,0.7645044639804431,0.7333333333333333,0.7413793103448276,0.031171130647109857,0.008045977011494343,,0
43,2,crn,CRN,246627||Control vs. Experiment||completion,246627,Control vs. Experiment,completion,Control,514,279,235,0.7240143369175627,0.6936170212765957,0.7640450919184704,0.7478052280292437,-0.030397315640966927,-0.030397315640966927,-0.016239863889226713,0.014157451751740213,0.014157451751740213,0.00020043344010285203,0.014157451751740213,0.014157451751740213,0.00020043344010285203,0.0471094808767778,0,0,0.7640450919184704,0.7240143369175627,0.7240143369175627,0.04003075500090769,0.0,,0
43,2,crn,CRN,246647||Control vs. Experiment||completion,246647,Control vs. Experiment,completion,Control,538,264,274,0.8446969696969697,0.8467153284671532,0.8280089424445284,0.8077397116054833,0.002018358770183526,0.002018358770183526,-0.020269230839045083,-0.02228758960922861,0.02228758960922861,0.0004967366505893951,-0.02228758960922861,0.02228758960922861,0.0004967366505893951,0.027831822057055644,0,1,0.8280089424445284,0.8446969696969697,0.8467153284671532,0.01668802725244134,0.002018358770183526,,0
